id,label,type,frequency,author
author:Paula Cunningham,Paula Cunningham,author,1,
author:Patrick Rosal,Patrick Rosal,author,1,
author:Primo Levi,Primo Levi,author,1,
author:Luis Chaves,Luis Chaves,author,1,
author:Catherine Staples,Catherine Staples,author,1,
author:Matt Hart,Matt Hart,author,1,
author:Corey Mesler,Corey Mesler,author,1,
author:Eleanor Hooker,Eleanor Hooker,author,1,
author:Emilie Buchwald,Emilie Buchwald,author,1,
author:Stephen Derwent Partington,Stephen Derwent Partington,author,1,
author:Truth Thomas,Truth Thomas,author,1,
author:Joan Kane,Joan Kane,author,1,
author:Lilace Mellin Guignard,Lilace Mellin Guignard,author,1,
author:Margaret Noodin,Margaret Noodin,author,1,
author:Mary Morris,Mary Morris,author,1,
author:Laren McClung,Laren McClung,author,1,
author:Ailish Hopper,Ailish Hopper,author,1,
author:Robert Lax,Robert Lax,author,1,
author:Graham Mort,Graham Mort,author,1,
author:Daljit Nagra,Daljit Nagra,author,1,
author:Helen Mort,Helen Mort,author,1,
author:Simon Barraclough,Simon Barraclough,author,1,
author:Denise Bergman,Denise Bergman,author,1,
author:Dante Micheaux,Dante Micheaux,author,1,
author:John Murillo,John Murillo,author,1,
author:Kyle Dargan,Kyle Dargan,author,1,
author:Kathi Wolfe,Kathi Wolfe,author,1,
author:Rachael Allen,Rachael Allen,author,1,
author:LeConté Dill,LeConté Dill,author,1,
author:Kathy Engel,Kathy Engel,author,1,
author:Angélica Freitas,Angélica Freitas,author,1,
author:Larry Eigner,Larry Eigner,author,1,
author:Karen Jo Shapiro,Karen Jo Shapiro,author,1,
author:Stephen Swinburne,Stephen Swinburne,author,1,
author:Claire Potter,Claire Potter,author,1,
author:Robbie Coburn,Robbie Coburn,author,1,
author:Fiona Hile,Fiona Hile,author,1,
author:Cassie Lewis,Cassie Lewis,author,1,
author:Bonny Cassidy,Bonny Cassidy,author,1,
author:Dominique Christina,Dominique Christina,author,1,
author:Regie Cabico,Regie Cabico,author,1,
author:Jennifer Bartlett,Jennifer Bartlett,author,1,
author:Alec Finlay,Alec Finlay,author,1,
author:Felix Bernstein,Felix Bernstein,author,1,
author:James Reidel,James Reidel,author,1,
author:Sinéad Morrissey,Sinéad Morrissey,author,1,
author:Heather Phillipson,Heather Phillipson,author,1,
author:Lionel G. Fogarty,Lionel G. Fogarty,author,1,
author:Lisa Gorton,Lisa Gorton,author,1,
author:Michael Brennan,Michael Brennan,author,1,
author:Susan Fealy,Susan Fealy,author,1,
author:Jo'lene Dailey,Jo'lene Dailey,author,1,
author:Robert Francis,Robert Francis,author,1,
author:Lillian-Yvonne Bertram,Lillian-Yvonne Bertram,author,1,
author:Petra White,Petra White,author,1,
author:Teresia Teaiwa,Teresia Teaiwa,author,1,
author:Julia Fiedorczuk,Julia Fiedorczuk,author,1,
author:Fabián Severo,Fabián Severo,author,1,
author:A. M. Juster,A. M. Juster,author,1,
author:Uladzimir Niakliaeu,Uladzimir Niakliaeu,author,1,
author:Miri Ben-Simhon,Miri Ben-Simhon,author,1,
author:Haji Khavari,Haji Khavari,author,1,
author:Jacques Darras,Jacques Darras,author,1,
author:Taylor Mali,Taylor Mali,author,1,
author:Noah Buchholz,Noah Buchholz,author,1,
author:John Maucere,John Maucere,author,1,
author:León Salvatierra,León Salvatierra,author,1,
author:Melissa Range,Melissa Range,author,1,
author:Zilka Joseph,Zilka Joseph,author,1,
author:Tina Boyer Brown,Tina Boyer Brown,author,1,
author:R.A. Villanueva,R.A. Villanueva,author,1,
author:Hinemoana Baker,Hinemoana Baker,author,1,
author:Brandy Nālani McDougall,Brandy Nālani McDougall,author,1,
author:Lehua M. Taitano,Lehua M. Taitano,author,1,
author:Tui Scanlan,Tui Scanlan,author,1,
author:Eloise Greenfield,Eloise Greenfield,author,1,
author:Nick Norwood,Nick Norwood,author,1,
author:Sylvia Ross,Sylvia Ross,author,1,
author:Emelihter Kihleng,Emelihter Kihleng,author,1,
author:No‘u Revilla,No‘u Revilla,author,1,
author:Liz Countryman,Liz Countryman,author,1,
author:Michelle Mitchell-Foust,Michelle Mitchell-Foust,author,1,
author:Benjamin Goldberg,Benjamin Goldberg,author,1,
author:Brendan Galvin,Brendan Galvin,author,1,
author:Drew Swinger,Drew Swinger,author,1,
author:Kerri Webster,Kerri Webster,author,1,
author:Yuki Tanaka,Yuki Tanaka,author,1,
author:Patrick Cotter,Patrick Cotter,author,1,
author:Henry Gould,Henry Gould,author,1,
author:Malika Booker,Malika Booker,author,1,
author:Natalie Rose Richardson,Natalie Rose Richardson,author,1,
author:Asia Calcagno,Asia Calcagno,author,1,
author:Al Young,Al Young,author,1,
author:Diane Seuss,Diane Seuss,author,1,
author:Valerie Duff,Valerie Duff,author,1,
author:Iain Britton,Iain Britton,author,1,
author:Tommy Pico,Tommy Pico,author,1,
author:Kirill Medvedev,Kirill Medvedev,author,1,
author:Elizabeth-Jane Burnett,Elizabeth-Jane Burnett,author,1,
author:Jos Charles,Jos Charles,author,1,
author:Samuel Amadon,Samuel Amadon,author,1,
author:Ahren Warner,Ahren Warner,author,1,
author:Leslie McGrath,Leslie McGrath,author,1,
author:Antonio Machado,Antonio Machado,author,1,
author:Andrei Guruianu,Andrei Guruianu,author,1,
author:Georgiana Cohen,Georgiana Cohen,author,1,
author:Karma Larsen,Karma Larsen,author,1,
author:Leonard E. Nathan,Leonard E. Nathan,author,1,
author:Marnie Walsh,Marnie Walsh,author,1,
author:Yone Noguchi,Yone Noguchi,author,1,
author:Momina Mela,Momina Mela,author,1,
author:Sawnie Morris,Sawnie Morris,author,1,
author:Rodney Gomez,Rodney Gomez,author,1,
author:Samuel Ace,Samuel Ace,author,1,
author:Rachel Blau DuPlessis,Rachel Blau DuPlessis,author,1,
author:Yona Harvey,Yona Harvey,author,1,
author:Martin Walls,Martin Walls,author,1,
author:Edwin Gladding Burrows,Edwin Gladding Burrows,author,1,
author:Jean L. Connor,Jean L. Connor,author,1,
author:Janet McCann,Janet McCann,author,1,
author:Nancy Bo Flood,Nancy Bo Flood,author,1,
author:Ginger Murchison,Ginger Murchison,author,1,
author:Pat Emile,Pat Emile,author,1,
author:Cynthia Ventresca,Cynthia Ventresca,author,1,
author:Arden Levine,Arden Levine,author,1,
author:Jen Bryant,Jen Bryant,author,1,
author:Debra Marquart,Debra Marquart,author,1,
author:JonArno Lawson,JonArno Lawson,author,1,
author:Mary Atkinson,Mary Atkinson,author,1,
author:Christine Lynn Mahoney,Christine Lynn Mahoney,author,1,
author:Timothy Tocher,Timothy Tocher,author,1,
author:Stephen Vincent Benét,Stephen Vincent Benét,author,1,
author:Amber Atiya,Amber Atiya,author,1,
author:John Sakkis,John Sakkis,author,1,
author:Oli Hazzard,Oli Hazzard,author,1,
author:D. R. Goodman,D. R. Goodman,author,1,
author:Kevin Killian,Kevin Killian,author,1,
author:Octavio Paz,Octavio Paz,author,1,
author:Twyla Hansen,Twyla Hansen,author,1,
author:Matthew Shenoda,Matthew Shenoda,author,1,
author:Patrick Hicks,Patrick Hicks,author,1,
author:Kyle Harvey,Kyle Harvey,author,1,
author:Eric Chock,Eric Chock,author,1,
author:John Mason Neale,John Mason Neale,author,1,
author:Angela de Hoyos,Angela de Hoyos,author,1,
author:Arthur Hugh Clough,Arthur Hugh Clough,author,1,
author:Henry Carey,Henry Carey,author,1,
author:Roger Pfingston,Roger Pfingston,author,1,
author:Mary Avidano,Mary Avidano,author,1,
author:Jennifer Maier,Jennifer Maier,author,1,
author:Penny Harter,Penny Harter,author,1,
author:Amanda Strand,Amanda Strand,author,1,
author:Karen J. Weyant,Karen J. Weyant,author,1,
author:Barbara Ellen Sorensen,Barbara Ellen Sorensen,author,1,
author:Danusha Laméris,Danusha Laméris,author,1,
author:Paul Celan,Paul Celan,author,1,
author:Robert Alter,Robert Alter,author,1,
author:Eleanor Farjeon,Eleanor Farjeon,author,1,
author:Jessie Pope,Jessie Pope,author,1,
author:Ford Madox Ford,Ford Madox Ford,author,1,
author:Francis Ledwidge,Francis Ledwidge,author,1,
author:Hervey Allen,Hervey Allen,author,1,
author:Florence Ripley Mastin,Florence Ripley Mastin,author,1,
author:Mary Borden,Mary Borden,author,1,
author:Patrick Shaw-Stewart,Patrick Shaw-Stewart,author,1,
author:Henry Newbolt,Henry Newbolt,author,1,
author:Daniel Defoe,Daniel Defoe,author,1,
author:George Crabbe,George Crabbe,author,1,
author:Carol Ann Duffy,Carol Ann Duffy,author,1,
author:Marty Walsh,Marty Walsh,author,1,
author:Jackie Fox,Jackie Fox,author,1,
author:Matt Mason,Matt Mason,author,1,
author:Linda M. Hasselstrom,Linda M. Hasselstrom,author,1,
author:J. M. Synge,J. M. Synge,author,1,
author:Karina Borowicz,Karina Borowicz,author,1,
author:Heather Allen,Heather Allen,author,1,
author:Shari Wagner,Shari Wagner,author,1,
author:Mark Kraushaar,Mark Kraushaar,author,1,
author:Ivan Hobson,Ivan Hobson,author,1,
author:John Lydgate,John Lydgate,author,1,
author:Mary M. Brown,Mary M. Brown,author,1,
author:Gabriel Welsch,Gabriel Welsch,author,1,
author:Marie Thurmer,Marie Thurmer,author,1,
author:Frank Osen,Frank Osen,author,1,
author:Catherine Savage Brosman,Catherine Savage Brosman,author,1,
author:William Jolliff,William Jolliff,author,1,
author:Karla Huston,Karla Huston,author,1,
author:Kim Dower,Kim Dower,author,1,
author:Nancy Simpson,Nancy Simpson,author,1,
author:Kathleen Driskell,Kathleen Driskell,author,1,
author:Jay Leeming,Jay Leeming,author,1,
author:Mo H. Saidi,Mo H. Saidi,author,1,
author:Angela Shaw,Angela Shaw,author,1,
author:Carolyn Creedon,Carolyn Creedon,author,1,
author:Robin Chapman,Robin Chapman,author,1,
author:Laura Dimmit,Laura Dimmit,author,1,
author:Helen T. Glenn,Helen T. Glenn,author,1,
author:George Wither,George Wither,author,1,
author:Oscar Wilde,Oscar Wilde,author,1,
author:Sarah Helen Whitman,Sarah Helen Whitman,author,1,
author:J. Lorraine Brown,J. Lorraine Brown,author,1,
author:Gloria g. Murray,Gloria g. Murray,author,1,
author:Nancy McCleery,Nancy McCleery,author,1,
author:Joyce Armor,Joyce Armor,author,1,
author:Bill Dodds,Bill Dodds,author,1,
author:Maureen Ash,Maureen Ash,author,1,
author:Patricia Clark,Patricia Clark,author,1,
author:Lynne Sharon Schwartz,Lynne Sharon Schwartz,author,1,
author:Mark Sanders,Mark Sanders,author,1,
author:Katy Giebenhain,Katy Giebenhain,author,1,
author:Quincy Troupe,Quincy Troupe,author,1,
author:Judson Mitcham,Judson Mitcham,author,1,
author:Eve Merriam,Eve Merriam,author,1,
author:J. J. Bell,J. J. Bell,author,1,
author:Brod Bagert,Brod Bagert,author,1,
author:Pablo Antonio Cuadra,Pablo Antonio Cuadra,author,1,
author:Richard M. Berlin,Richard M. Berlin,author,1,
author:Casey Pycior,Casey Pycior,author,1,
author:Ethel Lynn Beers,Ethel Lynn Beers,author,1,
author:Dudley Randall,Dudley Randall,author,1,
author:N. Scott Momaday,N. Scott Momaday,author,1,
author:Shirley Geok-Lin Lim,Shirley Geok-Lin Lim,author,1,
author:Dave Crawley,Dave Crawley,author,1,
author:Rowena Bastin Bennett,Rowena Bastin Bennett,author,1,
author:Bobbi Katz,Bobbi Katz,author,1,
author:Geraldine Connolly,Geraldine Connolly,author,1,
author:Daniel J. Langton,Daniel J. Langton,author,1,
author:Shawn Pittard,Shawn Pittard,author,1,
author:Debra Wierenga,Debra Wierenga,author,1,
author:Julie Suk,Julie Suk,author,1,
author:Susan Kolodny,Susan Kolodny,author,1,
author:Derek N. Otsuji,Derek N. Otsuji,author,1,
author:James Sloan Gibbons,James Sloan Gibbons,author,1,
author:Laynie Browne,Laynie Browne,author,1,
author:Chidiock Tichborne,Chidiock Tichborne,author,1,
author:Kathryn Stripling Byer,Kathryn Stripling Byer,author,1,
author:Jillena Rose,Jillena Rose,author,1,
author:Alexa Selph,Alexa Selph,author,1,
author:Jared Harél,Jared Harél,author,1,
author:Carol Light,Carol Light,author,1,
author:Jeanne Wagner,Jeanne Wagner,author,1,
author:Sarah A. Chavez,Sarah A. Chavez,author,1,
author:J. P. White,J. P. White,author,1,
author:Jim Carroll,Jim Carroll,author,1,
author:David Sullivan,David Sullivan,author,1,
author:Michelle Menting,Michelle Menting,author,1,
author:Laurel Blossom,Laurel Blossom,author,1,
author:Neal Levin,Neal Levin,author,1,
author:Robert Pottle,Robert Pottle,author,1,
author:Joan Horton,Joan Horton,author,1,
author:Vivian Smith,Vivian Smith,author,1,
author:Lucia Cherciu,Lucia Cherciu,author,1,
author:Miguel Hernández,Miguel Hernández,author,1,
author:January Gill O'Neil,January Gill O'Neil,author,1,
author:David Bengtson,David Bengtson,author,1,
author:Sarah White,Sarah White,author,1,
author:Kelly Madigan,Kelly Madigan,author,1,
author:Lal Ded,Lal Ded,author,1,
author:Femi Osofisan,Femi Osofisan,author,1,
author:Catherine Tufariello,Catherine Tufariello,author,1,
author:Carol L. Gloor,Carol L. Gloor,author,1,
author:P. Ivan Young,P. Ivan Young,author,1,
author:Thomas Pfau,Thomas Pfau,author,1,
author:Robert Penn Warren,Robert Penn Warren,author,1,
author:Diane Thiel,Diane Thiel,author,1,
author:Clodagh Beresford Dunne,Clodagh Beresford Dunne,author,1,
author:Anne Caston,Anne Caston,author,1,
author:David Kirby,David Kirby,author,1,
author:Molly Fisk,Molly Fisk,author,1,
author:David Black,David Black,author,1,
author:Jorge Evans,Jorge Evans,author,1,
author:Kathy Fagan,Kathy Fagan,author,1,
author:Susan Rolston,Susan Rolston,author,1,
author:Paul Grant,Paul Grant,author,1,
author:Roger Mitchell,Roger Mitchell,author,1,
author:Kunst Judith McCune,Kunst Judith McCune,author,1,
author:Susan Kinsolving,Susan Kinsolving,author,1,
author:Daniel Groves,Daniel Groves,author,1,
author:John Surowiecki,John Surowiecki,author,1,
author:Catherine Wing,Catherine Wing,author,1,
author:Mark Defoe,Mark Defoe,author,1,
author:Alissa Valles,Alissa Valles,author,1,
author:Marcus B. Christian,Marcus B. Christian,author,1,
author:Ellen Hinsey,Ellen Hinsey,author,1,
author:Rich Murphy,Rich Murphy,author,1,
author:Julia Kasdorf,Julia Kasdorf,author,1,
author:Ruth L. Schwartz,Ruth L. Schwartz,author,1,
author:Gjertrud Schnackenberg,Gjertrud Schnackenberg,author,1,
author:Julia Kolchinsky Dasbach,Julia Kolchinsky Dasbach,author,1,
author:Daniel Nyikos,Daniel Nyikos,author,1,
author:Arthur O'Shaughnessy,Arthur O'Shaughnessy,author,1,
author:Ernest Dowson,Ernest Dowson,author,1,
author:William Stanley Braithwaite,William Stanley Braithwaite,author,1,
author:Angela Narciso Torres,Angela Narciso Torres,author,1,
author:Grace Bauer,Grace Bauer,author,1,
author:Richard Siken,Richard Siken,author,1,
author:Blas Manuel De Luna,Blas Manuel De Luna,author,1,
author:Robert King,Robert King,author,1,
author:Basho,Basho,author,1,
author:Hadewijch II,Hadewijch II,author,1,
author:Izumi Shikibu,Izumi Shikibu,author,1,
author:Anne Carson,Anne Carson,author,1,
author:Keith Althaus,Keith Althaus,author,1,
author:Ben Purkert,Ben Purkert,author,1,
author:Natasha Sajé,Natasha Sajé,author,1,
author:Patricia Jabbeh Wesley,Patricia Jabbeh Wesley,author,1,
author:Barbara Schmitz,Barbara Schmitz,author,1,
author:Adrien Stoutenburg,Adrien Stoutenburg,author,1,
author:Ladan Osman,Ladan Osman,author,1,
author:Kay Mullen,Kay Mullen,author,1,
author:Kien Lam,Kien Lam,author,1,
author:Kathleen M. McCann,Kathleen M. McCann,author,1,
author:E. A. Markham,E. A. Markham,author,1,
author:Angelo Giambra,Angelo Giambra,author,1,
author:Christopher Chambers,Christopher Chambers,author,1,
author:Marci Ridlon,Marci Ridlon,author,1,
author:Tania Rochelle,Tania Rochelle,author,1,
author:Dale Ritterbusch,Dale Ritterbusch,author,1,
author:Jeff Vande Zande,Jeff Vande Zande,author,1,
author:Alex Phillips,Alex Phillips,author,1,
author:Lita Hooper,Lita Hooper,author,1,
author:Albert Garcia,Albert Garcia,author,1,
author:Cathy Smith Bowers,Cathy Smith Bowers,author,1,
author:Joe Mills,Joe Mills,author,1,
author:Jane Huffman,Jane Huffman,author,1,
author:Ronaldo V. Wilson,Ronaldo V. Wilson,author,1,
author:Lieke Marsman,Lieke Marsman,author,1,
author:Rane Arroyo,Rane Arroyo,author,1,
author:Robert Bringhurst,Robert Bringhurst,author,1,
author:Uvavnuk,Uvavnuk,author,1,
author:Chrissy Williams,Chrissy Williams,author,1,
author:Oliver Baez Bendorf,Oliver Baez Bendorf,author,1,
author:Jennifer S. Flescher,Jennifer S. Flescher,author,1,
author:Martha Ronk,Martha Ronk,author,1,
author:Jeffrey McDaniel,Jeffrey McDaniel,author,1,
author:Robert Hershon,Robert Hershon,author,1,
author:Leonard Gontarek,Leonard Gontarek,author,1,
author:Michael Waters,Michael Waters,author,1,
author:avery r. young,avery r. young,author,1,
author:Jason Schneiderman,Jason Schneiderman,author,1,
author:Sarah Manguso,Sarah Manguso,author,1,
author:Connie Deanovich,Connie Deanovich,author,1,
author:Floyd Skloot,Floyd Skloot,author,1,
author:Tatiana Ziglar,Tatiana Ziglar,author,1,
author:Herbert Morris,Herbert Morris,author,1,
author:Kai Conradi,Kai Conradi,author,1,
author:Nathaniel Tarn,Nathaniel Tarn,author,1,
author:Afshan Shafi,Afshan Shafi,author,1,
author:Warren Woessner,Warren Woessner,author,1,
author:Nancy Botkin,Nancy Botkin,author,1,
author:Roy Jacobstein,Roy Jacobstein,author,1,
author:Susan B. Anthony Somers-Willett,Susan B. Anthony Somers-Willett,author,1,
author:Aria Aber,Aria Aber,author,1,
author:Elizabeth Hobbs,Elizabeth Hobbs,author,1,
author:Felecia Caton Garcia,Felecia Caton Garcia,author,1,
author:Juliana Gray,Juliana Gray,author,1,
author:Judith Kitchen,Judith Kitchen,author,1,
author:Saaro Umar,Saaro Umar,author,1,
author:Rick Snyder,Rick Snyder,author,1,
author:Jane Whitledge,Jane Whitledge,author,1,
author:Cynthia Rylant,Cynthia Rylant,author,1,
author:Amber Flora Thomas,Amber Flora Thomas,author,1,
author:Peter Dale Scott,Peter Dale Scott,author,1,
author:Sahar Muradi,Sahar Muradi,author,1,
author:Regina DeSalva,Regina DeSalva,author,1,
author:Barry Goldensohn,Barry Goldensohn,author,1,
author:William Cole,William Cole,author,1,
author:Anne Porter,Anne Porter,author,1,
author:Joseph Ceravolo,Joseph Ceravolo,author,1,
author:Mike White,Mike White,author,1,
author:Kim Noriega,Kim Noriega,author,1,
author:Steven Cordova,Steven Cordova,author,1,
author:Edil Hassan,Edil Hassan,author,1,
author:Ava Schicke,Ava Schicke,author,1,
author:Ashanti Anderson,Ashanti Anderson,author,1,
author:Calef Brown,Calef Brown,author,1,
author:Victoria Martinez,Victoria Martinez,author,1,
author:Fred Wah,Fred Wah,author,1,
author:LaWanda Walters,LaWanda Walters,author,1,
author:Deborah Cummins,Deborah Cummins,author,1,
author:Jenny Factor,Jenny Factor,author,1,
author:Brian Teare,Brian Teare,author,1,
author:Wayne Koestenbaum,Wayne Koestenbaum,author,1,
author:John Cage,John Cage,author,1,
author:Renee Gladman,Renee Gladman,author,1,
author:Maureen Seaton,Maureen Seaton,author,1,
author:Robert Glück,Robert Glück,author,1,
author:Michelle Tea,Michelle Tea,author,1,
author:Justin Chin,Justin Chin,author,1,
author:Jackson Mac Low,Jackson Mac Low,author,1,
author:Joshua Jennifer Espinoza,Joshua Jennifer Espinoza,author,1,
author:Jessy Randall,Jessy Randall,author,1,
author:Joshua Marie Wilkinson,Joshua Marie Wilkinson,author,1,
author:Kathleen Flenniken,Kathleen Flenniken,author,1,
author:Arthur Gorges,Arthur Gorges,author,1,
author:Anacreon,Anacreon,author,1,
author:Omar Khayaam,Omar Khayaam,author,1,
author:Patrick Durgin,Patrick Durgin,author,1,
author:Sir Edward Dyer,Sir Edward Dyer,author,1,
author:Sidney Lanier,Sidney Lanier,author,1,
author:Mary Wollstonecraft Shelley,Mary Wollstonecraft Shelley,author,1,
author:Jackson Wheeler,Jackson Wheeler,author,1,
author:Eloisa Amezcua,Eloisa Amezcua,author,1,
